Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Compared to National,Denominator,Score,Start Date,End Date,EDAC_30_AMI Denominator,EDAC_30_AMI Score,EDAC_30_HF Denominator,EDAC_30_HF Score,EDAC_30_PN Denominator,EDAC_30_PN Score,OP_32 Denominator,OP_32 Score,OP_35_ADM Denominator,OP_35_ADM Score,OP_35_ED Denominator,OP_35_ED Score,OP_36 Denominator,OP_36 Score,READM_30_AMI Denominator,READM_30_AMI Score,READM_30_CABG Denominator,READM_30_CABG Score,READM_30_COPD Denominator,READM_30_COPD Score,READM_30_HF Denominator,READM_30_HF Score,READM_30_HIP_KNEE Denominator,READM_30_HIP_KNEE Score,READM_30_HOSP_WIDE Denominator,READM_30_HOSP_WIDE Score,READM_30_PN Denominator,READM_30_PN Score
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,Boone,(573) 814-6000,0,231,-1.6,7/1/17,12/1/19,231,-1.6,428,16.1,329,21.2,0,0,0,0,0,0,0,0,231,17.3,0,0,385,20.1,428,24.1,258,4,1244,18.2,329,17.2
261301,ELLETT MEMORIAL HOSPITAL,610 N OHIO AVE,APPLETON CITY,MO,64724,Saint Clair,(660) 476-2111,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261302,MADISON MEDICAL CENTER,611 W MAIN ST,FREDERICKTOWN,MO,63645,Madison,(573) 781-3341,0,0,0,7/1/17,12/1/19,0,0,0,0,69,-18.2,53,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15,69,16.8
261303,COMMUNITY HOSPITAL ASSOCIATION,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446,Atchison,(660) 686-2211,1,0,0,7/1/17,12/1/19,0,0,0,0,115,-17.7,69,18.2,0,0,0,0,0,0,0,0,0,0,50,19.8,0,0,0,0,79,15.5,115,16.8
261305,PUTNAM COUNTY MEMORIAL HOSPITAL,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,63565,Putnam,(660) 947-2411,0,0,0,7/1/17,12/1/19,0,0,0,0,38,1.4,0,0,0,0,0,0,0,0,0,0,0,0,29,20.4,0,0,0,0,0,0,38,17
261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,630 WEST THIRD STREET,MILAN,MO,63556,Sullivan,(660) 265-4212,1,0,0,7/1/17,12/1/19,0,0,0,0,25,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17.4
261307,PERSHING MEMORIAL HOSPITAL,130 EAST LOCKLING,BROOKFIELD,MO,64628,Linn,(660) 258-2222,0,0,0,7/1/17,12/1/19,0,0,0,0,69,-35,219,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15.1,69,14.9
261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY,POTOSI,MO,63664,Washington,(573) 438-5451,1,0,0,7/1/17,12/1/19,0,0,35,68.7,82,-30.8,0,0,0,0,0,0,0,0,0,0,0,0,57,19.5,35,22.8,0,0,91,15.9,82,16.2
261309,WRIGHT MEMORIAL HOSPITAL,191 IOWA BOULEVARD,TRENTON,MO,64683,Grundy,(660) 359-5621,0,0,0,7/1/17,12/1/19,0,0,36,-30.2,43,-22.4,88,17.3,0,0,0,0,0,0,0,0,0,0,0,0,36,20.5,0,0,65,15.1,43,16.5
261310,SCOTLAND COUNTY  HOSPITAL,450 E SIGLER AVENUE,MEMPHIS,MO,63555,Scotland,(660) 465-8511,1,0,0,7/1/17,12/1/19,0,0,0,0,48,-5.9,0,0,0,0,0,0,0,0,0,0,0,0,43,19.3,0,0,0,0,75,15.7,48,16.8
261311,PERRY COUNTY MEMORIAL HOSPITAL,434 NORTH WEST STREET,PERRYVILLE,MO,63775,Perry,(573) 547-2530,1,0,0,7/1/17,12/1/19,0,0,75,-6.5,195,5.4,480,18.3,36,10.7,36,6.4,77,1,0,0,0,0,85,19.7,75,22.1,83,3.9,163,14.6,195,17.5
261312,HARRISON COUNTY COMMUNITY HOSPITAL,2600 MILLER STREET,BETHANY,MO,64424,Harrison,(660) 425-0284,0,0,0,7/1/17,12/1/19,0,0,0,0,97,-10.4,37,16.6,0,0,0,0,0,0,0,0,0,0,38,19.9,0,0,0,0,55,15.9,97,16.2
261313,MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,1205 NORTH MISSOURI ST,MACON,MO,63552,Macon,(660) 385-8700,0,0,0,7/1/17,12/1/19,0,0,28,29,102,-5.1,160,16,0,0,0,0,34,1,0,0,0,0,49,20.9,28,22.4,0,0,121,15.3,102,15.5
261314,HERMANN AREA DISTRICT HOSPITAL,509 W 18TH ST,HERMANN,MO,65041,Gasconade,(573) 486-2191,1,0,0,7/1/17,12/1/19,0,0,0,0,63,-11.9,90,16.2,0,0,0,0,0,0,0,0,0,0,36,19.6,0,0,0,0,56,15.7,63,16.5
261315,PARKLAND HEALTH CENTER - BONNE TERRE,7245 RAIDER ROAD,BONNE TERRE,MO,63628,Reynolds,(573) 358-1400,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261316,MERCY HOSPITAL - AURORA,500 PORTER AVENUE,AURORA,MO,65605,Lawrence,(417) 678-2122,0,0,0,7/1/17,12/1/19,0,0,0,0,37,-4.6,40,16.6,0,0,0,0,0,0,0,0,0,0,25,20.3,0,0,0,0,25,15.3,37,16.8
261317,MERCY HOSPITAL - CASSVILLE,94 MAIN STREET,CASSVILLE,MO,65625,Barry,(417) 847-6065,0,0,0,7/1/17,12/1/19,0,0,0,0,38,25.5,87,15.7,0,0,0,0,0,0,0,0,0,0,28,20.2,0,0,0,0,0,0,38,16.4
261318,SALEM MEMORIAL DISTRICT HOSPITAL,"PO BOX 774,",SALEM,MO,65560,Dent,(573) 729-6626,1,0,0,7/1/17,12/1/19,0,0,65,18.3,150,14.8,112,15.8,0,0,0,0,42,0.8,0,0,0,0,77,19.5,65,22.7,0,0,140,15.8,150,17
261319,MERCY HOSPITAL LINCOLN,1000 EAST CHERRY STREET,TROY,MO,63379,Lincoln,(636) 528-8551,0,0,0,7/1/17,12/1/19,0,0,25,13.1,61,-9.8,177,15.9,0,0,0,0,46,1,0,0,0,0,29,20.1,25,22.2,0,0,51,15.2,61,16.8
261320,LAFAYETTE REGIONAL HEALTH CENTER,1500 STATE STREET,LEXINGTON,MO,64067,Lafayette,(660) 259-2203,1,0,0,7/1/17,12/1/19,0,0,41,7.2,59,-43.2,161,17,0,0,0,0,0,0,0,0,0,0,45,19.5,41,22.8,0,0,81,15.9,59,15.4
261321,HEDRICK MEDICAL CENTER,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601,Livingston,(660) 646-1480,1,0,0,7/1/17,12/1/19,0,0,88,-4.9,123,-6,40,16.6,0,0,0,0,0,0,0,0,0,0,78,18.8,88,22.4,0,0,140,15.5,123,18.1
261322,EXCELSIOR SPRINGS HOSPITAL,1700 RAINBOW BOULEVARD,EXCELSIOR SPRINGS,MO,64024,Clay,(816) 630-6081,1,0,0,7/1/17,12/1/19,0,0,0,0,33,-27.2,76,16.3,0,0,0,0,35,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261323,CEDAR COUNTY MEMORIAL HOSPITAL,1401 SOUTH PARK STREET,EL DORADO SPRINGS,MO,64744,Cedar,(417) 876-2511,0,0,0,7/1/17,12/1/19,0,0,0,0,37,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15.8,37,17.4
261324,CASS REGIONAL MEDICAL CENTER,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,64701,Cass,(816) 380-5888,1,0,0,7/1/17,12/1/19,0,0,30,10.4,89,-28.1,382,18,28,12.1,28,5.7,44,1,0,0,0,0,35,21.3,30,22.3,56,3.8,72,15.5,89,16.9
261325,COX BARTON COUNTY HOSPITAL,29 NW 1ST LANE,LAMAR,MO,64759,Barton,(417) 682-6081,0,0,0,7/1/17,12/1/19,0,0,0,0,45,-14.7,75,17.4,0,0,0,0,0,0,0,0,0,0,35,19.5,0,0,34,3.8,61,15.7,45,16.4
261327,RAY COUNTY MEMORIAL HOSPITAL,904 WOLLARD BOULEVARD,RICHMOND,MO,64085,Ray,(816) 470-5432,1,0,0,7/1/17,12/1/19,0,0,41,-25.8,45,-31.3,136,16.7,0,0,0,0,0,0,0,0,0,0,38,19.1,41,20.6,0,0,80,15.2,45,16.7
261328,MOSAIC MEDICAL CENTER ALBANY,705 N COLLEGE STREET,ALBANY,MO,64402,Gentry,(660) 726-3941,1,0,0,7/1/17,12/1/19,0,0,0,0,73,10.2,87,16.2,0,0,0,0,0,0,0,0,0,0,35,20.8,0,0,0,0,78,15.5,73,16.6
261329,COX MONETT HOSPITAL,1000 E US HIGHWAY 60,MONETT,MO,65708,Barry,(417) 354-1400,1,0,0,7/1/17,12/1/19,0,0,36,6.2,55,-25.6,302,18,0,0,0,0,0,0,0,0,0,0,36,20.2,36,22.5,0,0,52,15.5,55,16.6
261330,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,"800 STE GENEVIEVE DRIVE, PO BOX 468",SAINTE GENEVIEVE,MO,63670,Sainte Genevieve,(573) 883-2751,0,0,0,7/1/17,12/1/19,0,0,82,-33.6,82,-4,357,16.6,31,11.9,31,5.7,114,1.1,0,0,0,0,48,18.6,82,19.3,45,3.9,93,15.3,82,15.8
261331,FREEMAN NEOSHO HOSPITAL,113 WEST HICKORY STREET,NEOSHO,MO,64850,Newton,(417) 451-1234,1,0,0,7/1/17,12/1/19,0,0,50,-7.3,60,-6.8,230,17.8,0,0,0,0,0,0,0,0,0,0,54,20,50,21.6,0,0,66,15.4,60,15.9
261332,CARROLL COUNTY MEMORIAL HOSPITAL,1502 NORTH JEFFERSON,CARROLLTON,MO,64633,Carroll,(660) 542-1695,1,0,0,7/1/17,12/1/19,0,0,0,0,45,15.2,151,16.3,0,0,0,0,31,1.1,0,0,0,0,26,19.6,0,0,0,0,45,15.9,45,16.5
261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353,Pike,(573) 754-5531,1,0,0,7/1/17,12/1/19,0,0,37,9.2,54,-6.9,59,16.4,0,0,0,0,0,0,0,0,0,0,27,19.7,37,21.4,0,0,45,15.4,54,16.9
261335,MERCY ST FRANCIS HOSPITAL,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548,Howell,(417) 934-7000,0,0,0,7/1/17,12/1/19,0,0,0,0,42,-28,95,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,16.9
261336,IRON COUNTY MEDICAL CENTER,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663,Iron,(573) 546-1260,1,0,0,7/1/17,12/1/19,0,0,0,0,38,-8.2,0,0,0,0,0,0,0,0,0,0,0,0,28,20,0,0,0,0,0,0,38,17.1
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,Franklin,(573) 468-4186,1,0,0,7/1/17,12/1/19,0,0,92,1.2,76,-25.9,211,18.1,0,0,0,0,0,0,0,0,0,0,54,19,92,22.4,0,0,95,15.1,76,15.9
261338,MERCY HOSPITAL CARTHAGE,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836,Jasper,(417) 358-8121,0,0,0,7/1/17,12/1/19,0,0,27,-18.8,49,-18.4,412,18.1,0,0,0,0,0,0,0,0,0,0,27,19,27,21.5,0,0,61,15.6,49,16.1
263301,ST LOUIS CHILDRENS HOSPITAL,ONE CHILDRENS PLACE,SAINT LOUIS,MO,63110,Saint Louis City,(314) 454-6000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263302,THE CHILDREN'S MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,Jackson,(816) 234-3000,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263303,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,11365 DORSETT ROAD,MARYLAND HEIGHTS,MO,63043,Saint Louis,(314) 872-6400,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263304,SHRINER HOSPITAL FOR CHILDREN,4400 CLAYTON AVE,SAINT LOUIS,MO,63110,Saint Louis City,(314) 432-3600,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270003,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,MT,59601,Lewis and Clark,(406) 442-2480,0,86,-24.3,7/1/17,12/1/19,86,-24.3,202,-38.7,291,-6.3,1506,15.3,181,14.8,181,5.3,246,0.8,86,15.3,0,0,168,20.3,202,18.9,276,3.4,706,14.8,291,16.7
270004,BILLINGS CLINIC,2800 10TH AVE N,BILLINGS,MT,59101,Yellowstone,(406) 657-4000,0,394,-18.2,7/1/17,12/1/19,394,-18.2,471,11.6,532,6.2,2919,13.5,364,11.2,364,5.3,1620,1,394,14.7,215,11.4,312,18.7,471,21,403,3.3,1641,14.2,532,16.4
270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,Cascade,(406) 455-5000,0,230,-12.7,7/1/17,12/1/19,230,-12.7,281,2.4,312,-6.2,1185,15.3,215,10,215,4.7,816,0.8,230,14.5,70,13,194,17.9,281,21.5,230,4.5,1075,15.1,312,15.2
270014,ST. PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MT,59806,Missoula,(406) 543-7271,0,361,-15,7/1/17,12/1/19,361,-15,400,1.2,396,-9.2,3122,16.2,248,13.6,248,8,827,1,361,14.4,114,11.2,148,18.9,400,21.1,822,3.7,1527,14.8,396,16.4
270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,MT,59701,Silver Bow,(406) 723-2500,0,74,-1.4,7/1/17,12/1/19,74,-1.4,179,-15.1,233,6.9,305,19.4,71,11.6,71,5.3,227,0.8,74,16.5,0,0,58,18.3,179,19.8,184,4.7,453,15.8,233,15.6
270023,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MT,59804,Missoula,(406) 728-4100,0,29,5.4,7/1/17,12/1/19,29,5.4,71,-26,167,-11.9,813,19.1,92,9.8,92,6.1,248,1.3,29,15.9,0,0,64,19.9,71,20.8,376,4.8,405,14.7,167,16.2
270032,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,MT,59501,Hill,(406) 265-2211,1,0,0,7/1/17,12/1/19,0,0,28,15.2,109,-55.3,244,16.9,53,11.6,53,6.2,80,0.8,0,0,0,0,51,19,28,21.2,35,3.9,128,14.9,109,15.3
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,Lewis and Clark,(406) 447-7900,1,0,0,7/1/17,12/1/19,0,0,81,-60.1,81,-15.2,0,0,0,0,0,0,0,0,0,0,0,0,73,19.3,81,19.9,147,3.3,225,16,81,16.1
270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,MT,59101,Yellowstone,(406) 657-7000,0,294,2.5,7/1/17,12/1/19,294,2.5,448,-16.4,497,-8.1,1697,17.6,200,13.8,200,8.3,549,1,294,16.1,148,13.6,194,17.9,448,20.2,1038,3.8,1482,14.3,497,16.1
270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,MT,59901,Flathead,(406) 752-5111,0,204,-4,7/1/17,12/1/19,204,-4,246,-8,260,-10.3,685,16.9,269,10,269,4.8,310,1,204,15.6,72,13.3,105,19.1,246,20,460,3.1,974,14.9,260,15.9
270057,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,MT,59715,Gallatin,(406) 585-5000,0,102,-11.7,7/1/17,12/1/19,102,-11.7,215,-5,224,-13.3,1312,19.6,274,9.9,274,6.6,408,1.1,102,15.8,0,0,96,20.4,215,21.4,331,3.7,737,16,224,15.6
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417,Glacier,(406) 338-6157,0,0,0,7/1/17,12/1/19,0,0,0,0,36,10.9,0,0,0,0,0,0,0,0,0,0,0,0,26,18.6,0,0,0,0,32,15.4,36,16.5
270086,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,MT,59405,Cascade,(406) 216-8000,1,0,0,7/1/17,12/1/19,0,0,72,-5.9,104,-41.2,65,16.4,129,9.8,129,5.4,205,1,0,0,0,0,44,19.5,72,21.3,304,3.2,216,15.3,104,14.6
270087,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,MT,59901,Flathead,(406) 756-4720,1,0,0,7/1/17,12/1/19,0,0,0,0,40,-15.1,1497,15.9,0,0,0,0,561,0.8,0,0,0,0,0,0,0,0,82,3.5,62,15.3,40,16.2
271300,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,MT,59255,Roosevelt,(406) 768-6100,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271301,FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,MT,59313,Fallon,(406) 778-3331,0,0,0,7/1/17,12/1/19,0,0,0,0,26,-15.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15.3,26,16.1
271302,DAHL MEMORIAL HEALTHCARE ASSOCIATION,215 SANDY ST,EKALAKA,MT,59324,Carter,(406) 775-8739,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271303,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,MT,59858,Granite,(406) 859-3271,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271304,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,MT,59442,Chouteau,(406) 622-3331,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271305,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MT,59215,McCone,(406) 485-3381,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271306,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645,Meagher,(406) 547-3321,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271307,BENEFIS TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,MT,59422,Teton,(406) 466-5763,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271308,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,MT,59218,Roosevelt,(406) 787-6401,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271309,PRAIRIE COMMUNITY CAH,312 S ADAMS,TERRY,MT,59349,Prairie,(406) 635-5511,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271310,GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVE,JORDAN,MT,59337,Garfield,(406) 557-2500,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271311,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,MT,59520,Chouteau,(406) 378-2188,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271312,PHILLIPS COUNTY HOSPITAL - CAH,311 S 8TH AVE E,MALTA,MT,59538,Phillips,(406) 654-1100,0,0,0,7/1/17,12/1/19,0,0,0,0,78,-5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15.4,78,16.4
271313,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,MT,59011,Sweet Grass,(406) 932-4603,0,0,0,7/1/17,12/1/19,0,0,0,0,25,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17.2
271314,DEER LODGE MEDICAL CENTER - CAH,1100 HOLLENBACK LN,DEER LODGE,MT,59722,Powell,(406) 846-2212,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,33,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15.1,0,0
271315,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,"456 GROS VENTRE AVE, RR 1",HARLEM,MT,59526,Blaine,(406) 353-3100,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271316,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,MT,59230,Valley,(406) 228-3500,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,237,16.7,27,12.6,27,7,0,0,0,0,0,0,0,0,0,0,31,4,56,15.9,0,0
271317,LIVINGSTON HEALTHCARE,320 ALPENGLOW LANE,LIVINGSTON,MT,59047,Park,(406) 222-3541,1,0,0,7/1/17,12/1/19,0,0,71,-21.7,72,-9.9,0,0,31,12,31,6,35,0.9,0,0,0,0,47,19.5,71,21.8,46,3.9,187,15,72,16.6
271318,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,MT,59725,Beaverhead,(406) 683-3000,1,0,0,7/1/17,12/1/19,0,0,0,0,37,-36.1,0,0,0,0,0,0,46,1,0,0,0,0,34,19.2,0,0,50,3.8,81,14.9,37,16
271319,RUBY VALLEY MEDICAL CENTER,321 MADISON ST,SHERIDAN,MT,59749,Madison,(406) 842-5453,0,0,0,7/1/17,12/1/19,0,0,0,0,27,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16.6
271320,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,MT,59923,Lincoln,(406) 293-0100,1,0,0,7/1/17,12/1/19,0,0,31,-12.8,45,-23.7,249,16,0,0,0,0,0,0,0,0,0,0,37,19.6,31,22,30,3.8,84,15,45,16.5
271321,WHEATLAND MEMORIAL HOSPITAL,530 3RD ST NW,HARLOWTON,MT,59036,Wheatland,(406) 632-4351,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271322,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,MT,59254,Sheridan,(406) 765-3700,1,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,MT,59859,Sanders,(406) 826-4800,0,0,0,7/1/17,12/1/19,0,0,0,0,40,-30,0,0,0,0,0,0,0,0,0,0,0,0,34,19.3,0,0,30,4.1,92,15.4,40,16.1
271324,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,MT,59425,Pondera,(406) 271-3211,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,46,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,MT,59864,Lake,(406) 676-4441,0,0,0,7/1/17,12/1/19,0,0,33,10.6,87,2.3,0,0,0,0,0,0,0,0,0,0,0,0,27,19.8,33,21.7,0,0,85,15.3,87,17.4
271326,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,MT,59068,Carbon,(406) 446-2345,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,154,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15.4,0,0
271327,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,MT,59327,Rosebud,(406) 346-2161,0,0,0,7/1/17,12/1/19,0,0,0,0,27,26.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17.3
271328,MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,MT,59474,Toole,(406) 434-3200,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271329,MADISON VALLEY MEDICAL CENTER,305 N MAIN,ENNIS,MT,59729,Madison,(406) 682-4222,0,0,0,7/1/17,12/1/19,0,0,0,0,29,-4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15.3,29,16.7
271330,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,MT,59019,Stillwater,(406) 322-5316,0,0,0,7/1/17,12/1/19,0,0,0,0,31,-6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.5
271331,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,MT,59872,Mineral,(406) 822-4841,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271332,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,MT,59330,Dawson,(406) 345-3306,1,0,0,7/1/17,12/1/19,0,0,0,0,56,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3.8,74,15.6,56,15.9
271333,BILLINGS CLINIC BROADWATER,110 N OAK ST,TOWNSEND,MT,59644,Broadwater,(406) 266-3186,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271334,LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,MT,59522,Liberty,(406) 759-5181,0,0,0,7/1/17,12/1/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,MT,59711,Deer Lodge,(406) 563-8500,1,0,0,7/1/17,12/1/19,0,0,46,-19.3,75,-17.9,0,0,61,11.1,61,6,0,0,0,0,0,0,38,18.9,46,21.8,48,4,142,14.8,75,16.1
271336,NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,MT,59937,Flathead,(406) 863-3550,1,0,0,7/1/17,12/1/19,0,0,0,0,46,11.1,0,0,0,0,0,0,194,0.8,0,0,0,0,41,18.7,0,0,179,3.9,160,15.1,46,16.5
